x1,y1,x2,y2,index1,index2
699,371,537,54,2,168
537,54,181,656,168,66
181,656,60,153,66,119
60,153,581,87,119,173
581,87,697,306,173,196
697,306,43,518,196,84
43,518,639,546,84,19
639,546,48,528,19,83
48,528,13,252,83,109
13,252,94,110,109,124
94,110,306,2,124,146
306,2,87,118,146,123
87,118,20,468,123,89
20,468,626,135,89,179
626,135,43,181,179,116
43,181,693,415,116,6
693,415,478,24,6,162
478,24,191,661,162,65
191,661,489,671,65,37
489,671,671,210,37,187
671,210,697,393,187,4
697,393,0,371,4,98
0,371,262,10,98,142
262,10,437,10,142,158
437,10,33,499,158,86
33,499,447,13,86,159
447,13,126,619,159,72
126,619,699,328,72,198
699,328,555,66,198,170
555,66,171,651,170,67
171,651,645,537,67,18
645,537,262,689,18,58
262,689,447,686,58,41
447,686,698,317,41,197
698,317,10,262,197,108
10,262,171,48,108,133
171,48,8,273,133,107
8,273,693,415,107,6
693,415,221,24,6,138
221,24,499,666,138,36
499,666,210,671,36,63
210,671,478,675,63,38
478,675,231,679,38,61
231,679,666,499,61,14
666,499,415,6,14,156
415,6,60,546,156,81
60,546,597,102,81,175
597,102,693,284,175,194
693,284,118,87,194,127
118,87,468,679,127,39
468,679,241,682,39,60
241,682,581,87,60,173
581,87,54,162,173,118
54,162,10,437,118,92
10,437,262,10,92,142
262,10,437,10,142,158
437,10,679,468,158,11
679,468,43,518,11,84
43,518,689,437,84,8
689,437,6,415,8,94
6,415,221,24,94,138
221,24,518,656,138,34
518,656,181,656,34,66
181,656,468,20,66,161
468,20,686,447,161,9
686,447,437,10,9,158
437,10,262,10,158,142
262,10,10,437,142,92
10,437,273,8,92,143
273,8,13,447,143,91
13,447,284,6,91,144
284,6,24,478,144,88
24,478,597,597,88,25
597,597,10,437,25,92
10,437,94,589,92,76
94,589,404,4,76,155
404,4,102,597,155,75
102,597,661,508,75,15
661,508,252,686,15,59
252,686,468,679,59,39
468,679,698,317,39,197
698,317,564,73,197,171
564,73,33,200,171,114
33,200,317,698,114,53
317,698,38,191,53,115
38,191,682,458,115,10
682,458,241,17,10,140
241,17,1,317,140,103
1,317,191,38,103,135
191,38,508,661,135,35
508,661,645,162,35,182
645,162,28,489,182,87
28,489,1,317,87,103
1,317,241,17,103,140
241,17,6,415,140,94
6,415,686,252,94,191
686,252,605,110,191,176
605,110,415,693,176,44
415,693,162,54,44,132
162,54,508,661,132,35
508,661,528,48,35,167
528,48,699,339,167,199
699,339,537,54,199,168
537,54,191,661,168,65
191,661,110,94,65,126
110,94,252,13,126,141
252,13,0,360,141,99
0,360,573,619,99,28
573,619,4,295,28,105
4,295,231,20,105,139
231,20,162,645,139,68
162,645,489,28,68,163
489,28,546,639,163,31
546,639,499,33,31,164
499,33,699,371,164,2
699,371,447,13,2,159
447,13,699,328,159,198
699,328,43,518,198,84
43,518,458,17,84,160
458,17,200,666,160,64
200,666,126,80,64,128
126,80,699,371,128,2
699,371,200,33,2,136
200,33,528,651,136,33
528,651,171,651,33,67
171,651,360,0,67,151
360,0,537,645,151,32
537,645,210,28,32,137
210,28,153,639,137,69
153,639,295,4,69,145
295,4,13,447,145,91
13,447,66,144,91,120
66,144,48,528,120,83
48,528,666,499,83,14
666,499,54,537,14,82
54,537,691,426,82,7
691,426,66,555,7,80
66,555,426,8,80,157
426,8,555,633,157,30
555,633,447,13,30,159
447,13,693,415,159,6
693,415,2,306,6,104
2,306,181,43,104,134
181,43,518,656,134,34
518,656,181,656,34,66
181,656,645,537,66,18
645,537,273,8,18,143
273,8,605,589,143,24
605,589,60,546,24,81
60,546,537,645,81,32
537,645,162,645,32,68
162,645,508,38,68,165
508,38,699,371,165,2
699,371,546,60,2,169
546,60,0,349,169,100
0,349,699,339,100,199
699,339,28,489,199,87
28,489,284,6,87,144
284,6,144,633,144,70
144,633,317,1,70,147
317,1,581,612,147,27
581,612,144,66,27,130
144,66,13,252,130,109
13,252,153,60,109,131
153,60,426,691,131,43
426,691,262,689,43,58
262,689,447,686,58,41
447,686,306,2,41,146
306,2,24,478,146,88
24,478,415,693,88,44
415,693,699,339,44,199
699,339,555,66,199,170
555,66,666,200,170,186
666,200,0,371,186,98
0,371,262,10,98,142
262,10,10,437,142,92
10,437,60,153,92,119
60,153,671,210,119,187
